PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,POBLACION,DISTANCIA
RIO NEGRO,VALCHETA,AGUADA CECILIO,0,0,0,1,0,1,0,0,155,954.4
RIO NEGRO,VALCHETA,ARROYO LOS BERROS,0,0,0,0,0,2,0,0,168,1016.1
RIO NEGRO,VALCHETA,SIERRA PAILEMÁN,0,0,0,0,0,2,0,0,74,987.89
RIO NEGRO,VALCHETA,VALCHETA,0,0,0,1061,0,2,0,198,3867,961.29
RIO NEGRO,VALCHETA,ARROYO VENTANA,0,0,0,0,0,1,0,0,30,1034.04
RIO NEGRO,VALCHETA,NAHUEL NIYEU,0,0,0,13,0,0,0,0,32,974.0
SALTA,ANTA,APOLINARIO SARAVIA,0,250,0,541,0,1,0,6,6730,1248.75
SALTA,ANTA,CORONEL MOLLINEDO,0,0,0,0,0,1,0,1,1061,1244.03
SALTA,ANTA,EL QUEBRACHAL,0,1178,0,452,0,3,0,68,6536,1158.34
SALTA,ANTA,GAONA,0,458,0,50,5,2,0,0,1883,1168.5
SALTA,ANTA,GENERAL PIZARRO,0,0,0,50,0,1,0,1,1604,1269.29
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,489,4754,0,304,0,3,0,0,16329,1185.41
SALTA,ANTA,LAS LAJITAS,0,648,0,2,10,6,0,27,9887,1227.71
SALTA,ANTA,PIQUETE CABADO,0,0,0,0,0,1,0,6,681,1217.8
SALTA,ANTA,RÍO DEL VALLE,0,0,0,0,0,1,0,4,758,1232.75
SALTA,ANTA,TOLLOCHE,0,0,0,4,0,0,0,0,197,1117.34
SALTA,ANTA,LUIS BURELA,0,0,0,0,0,0,0,3,1070,1252.89
SALTA,ANTA,CORONEL OLLEROS,0,0,0,0,0,0,0,2,432,1190.8
SALTA,ANTA,CEIBALITO,0,0,0,5,0,0,0,0,176,1192.38
SALTA,CACHI,CACHI,0,0,0,1,0,1,0,290,2616,1288.48
SALTA,CACHI,PAYOGASTA,0,0,0,0,0,0,0,30,532,1291.49
SALTA,CAFAYATE,CAFAYATE,344,0,0,2,0,1,0,315,13698,1190.6
SALTA,CAFAYATE,TOLOMBÓN,0,0,0,0,0,0,0,5,300,1176.89
SALTA,CAPITAL,ATOCHA,0,0,0,55,0,0,0,14,730,1280.29
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,0,0,0,0,0,1,0,70,0,1285.49
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,0,0,0,0,0,0,0,46,5342,1282.13
SALTA,CAPITAL,LAS COSTAS,0,0,0,0,0,0,0,49,442,1285.23
SALTA,CAPITAL,SALTA,9085,78975,5,42883,85,8,0,7016,520683,1280.3
SALTA,CAPITAL,VILLA SAN LORENZO,174,2201,0,110,3,1,0,120,7004,1288.6
SALTA,CERRILLOS,CERRILLOS,423,2813,0,603,80,2,0,46,11869,1272.84
SALTA,CERRILLOS,LA MERCED,0,0,0,926,70,1,0,42,7708,1266.56
SALTA,CERRILLOS,SAN AGUSTÍN,0,0,0,66,20,1,0,82,743,1260.95
SALTA,CERRILLOS,BARRIO LOS PINARES,223,0,0,34,0,0,0,41,0,1272.25
SALTA,CERRILLOS,BARRIO EL CONGRESO,0,0,0,15,0,0,0,0,0,1274.46
SALTA,CERRILLOS,BARRIO LAS TUNAS,0,0,0,8,0,0,0,0,0,1272.25
SALTA,CHICOANA,BARRIO LA ROTONDA,0,0,0,160,10,0,0,2,989,1257.94
SALTA,CHICOANA,CHICOANA,136,0,0,151,15,2,0,15,4202,1255.74
SALTA,CHICOANA,EL CARRIL,164,198,0,800,120,1,0,114,9658,1256.23
SALTA,CHICOANA,BARRIO FINCA LA MAROMA,0,0,0,10,0,0,0,0,69,1246.48
SALTA,CHICOANA,BARRIO SANTA TERESITA,0,0,0,60,0,0,0,0,721,1264.13
SALTA,GENERAL GÜEMES,CAMPO SANTO,100,0,0,40,0,1,0,5,5868,1274.35
SALTA,GENERAL GÜEMES,EL BORDO,0,0,0,61,0,0,0,5,5833,1276.6
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,1294,0,0,130,0,4,0,0,31494,1273.27
SALTA,GENERAL GÜEMES,COBOS,0,0,0,61,0,0,0,3,895,1267.83
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,563,433,0,91,0,2,0,2,10410,1465.74
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,112,0,0,40,0,1,0,0,1531,1434.43
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPICHUELO,0,0,0,0,2,0,0,0,340,1385.11
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPO DURÁN,0,0,0,7,0,0,0,0,620,1468.11
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,8,0,0,44,0,1,0,0,2672,1417.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,0,0,0,50,0,2,0,50,1779,1345.57
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,873,1299,0,3,535,3,0,0,20843,1378.64
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL BALLIVIÁN,0,0,0,51,0,1,0,0,2071,1398.27
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,613,0,0,60,0,2,0,2,15295,1432.07
SALTA,GRL. JOSÉ DE SAN MARTÍN,HICKMAN,0,0,0,0,69,0,0,0,805,1357.71
SALTA,GRL. JOSÉ DE SAN MARTÍN,MISIÓN EL CRUCE - EL MILAGRO - EL JARDÍN DE SAN MARTÍN,0,0,0,0,3,0,0,0,1329,1436.34
SALTA,GRL. JOSÉ DE SAN MARTÍN,MISIÓN KILÓMETRO 6,0,0,0,0,2,0,0,0,1281,1438.17
SALTA,GRL. JOSÉ DE SAN MARTÍN,PACARÁ,0,0,0,0,2,0,0,0,217,1434.17
SALTA,GRL. JOSÉ DE SAN MARTÍN,PIQUIRENDA,0,0,0,6,0,0,0,0,505,1456.9
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,890,0,0,91,0,1,0,0,18899,1483.71
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,1251,4434,0,2375,3048,4,0,14,63196,1439.78
SALTA,GRL. JOSÉ DE SAN MARTÍN,TOBANTIRENDA,0,0,0,3,0,0,0,0,849,1475.52
SALTA,GRL. JOSÉ DE SAN MARTÍN,YACUY,0,0,0,4,0,0,0,6,1686,1452.6
SALTA,GUACHIPAS,GUACHIPAS,0,0,0,3,35,2,0,119,2073,1215.33
SALTA,IRUYA,IRUYA,0,0,0,1,80,0,0,87,1523,1467.95
SALTA,IRUYA,PUEBLO VIEJO,0,0,0,10,0,0,0,0,155,1462.98
SALTA,IRUYA,ISLA DE CAÑAS,0,0,0,0,0,0,0,80,1295,1433.81
SALTA,LA CALDERA,LA CALDERA,0,0,0,50,293,2,0,47,2186,1295.81
SALTA,LA CALDERA,VAQUEROS,127,0,0,90,250,0,0,501,4575,1288.18
SALTA,LA CANDELARIA,EL JARDÍN,0,0,0,42,0,1,0,0,1221,1156.46
SALTA,LA CANDELARIA,EL TALA,0,0,0,41,0,5,0,147,2632,1146.98
SALTA,LA CANDELARIA,LA CANDELARIA,0,0,0,36,0,0,0,0,649,1137.02
SALTA,LA POMA,LA POMA,0,0,0,1,0,0,0,44,614,1328.19
SALTA,LA VIÑA,CORONEL MOLDES,44,0,0,0,115,1,0,5,4116,1235.09
SALTA,LA VIÑA,LA VIÑA,0,0,0,1,1,1,0,49,1825,1223.04
SALTA,LA VIÑA,AMPASCACHI,0,0,0,0,0,0,0,2,118,1231.87
SALTA,LA VIÑA,TALAPAMPA,0,0,0,0,0,0,0,2,341,1215.4
SALTA,LA VIÑA,CABRA CORRAL,0,0,0,0,0,0,0,2,27,1230.43
SALTA,LOS ANDES,OLACAPATO,0,0,0,31,0,4,0,41,218,1411.82
SALTA,LOS ANDES,SAN ANTONIO DE LOS COBRES,0,0,0,2,0,9,0,295,4763,1381.77
SALTA,LOS ANDES,TOLAR GRANDE,0,0,0,20,0,5,0,6,230,1412.84
SALTA,LOS ANDES,SANTA ROSA DE LOS PASTOS GRANDES,0,0,0,28,0,3,0,21,168,1376.46
SALTA,METÁN,EL GALPÓN,196,0,0,176,0,1,0,0,5675,1183.89
SALTA,METÁN,EL TUNAL,0,0,0,80,0,1,0,0,0,1184.17
SALTA,METÁN,METÁN VIEJO,0,0,0,42,0,1,0,0,377,1185.61
SALTA,METÁN,RÍO PIEDRAS,16,0,0,15,0,1,0,0,1420,1203.41
SALTA,METÁN,SAN JOSÉ DE METÁN,857,2,0,2389,0,2,0,0,28295,1188.73
SALTA,METÁN,LUMBRERAS,0,0,0,46,0,0,0,0,297,1214.12
SALTA,METÁN,SAN JOSÉ DE ORQUERA,0,0,0,15,0,0,0,0,155,1168.19
SALTA,MOLINOS,MOLINOS,1,0,0,3,0,0,0,46,1183,1266.65
SALTA,MOLINOS,SECLANTÁS,0,0,0,2,0,2,0,21,560,1273.6
SALTA,ORÁN,AGUAS BLANCAS,0,0,0,0,0,1,0,106,2395,1437.94
SALTA,ORÁN,COLONIA SANTA ROSA,0,293,0,0,100,3,0,85,15562,1373.06
