PROVINCIA,PARTIDO,LOCALIDAD,POBLACION,M_ADSL,M_CABLEMODEM,M_DIAL_UP,M_FIBRA_OPTICA,M_SATELITAL,M_WIRELESS,M_TELEFONIA_FIJA,M_3G,M_4G,LATITUD,LONGITUD,DISTANCIA
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,812,False,True,False,True,False,True,True,False,False,-31.6743105766747,-61.0762585195433,406.18
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,1927,True,True,False,True,False,True,True,True,True,-31.7575954064363,-61.1007514980914,400.21
SANTA FE,LAS COLONIAS,SAN JERÓNIMO DEL SAUCE,742,False,False,False,True,False,True,True,True,True,-31.6112124759047,-61.1425180717315,415.55
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,5962,True,False,False,True,False,True,True,True,True,-31.5545316682675,-61.078514153956,417.05
SANTA FE,LAS COLONIAS,SAN MARIANO,218,False,False,False,False,False,False,True,False,False,-31.6702105890861,-61.3480211476449,422.4
SANTA FE,LAS COLONIAS,SANTA CLARA DE BUENA VISTA,2540,False,True,False,False,False,False,True,True,True,-31.7657963305203,-61.3210236384566,412.59
SANTA FE,LAS COLONIAS,SANTO DOMINGO,1470,False,False,False,False,False,True,True,False,True,-31.1222768363914,-60.8888854567848,447.59
SANTA FE,ROSARIO,FIGHIERA,4034,True,False,False,False,False,True,True,True,True,-33.1950187794417,-60.4706038463519,243.4
SANTA FE,ROSARIO,FUNES,23281,True,True,False,True,True,True,True,True,True,-32.922782783063,-60.8121802825957,287.24
SANTA FE,ROSARIO,GENERAL LAGOS,3419,True,False,False,True,False,True,True,True,True,-33.1121588884353,-60.5665737837063,256.16
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,36994,False,True,False,True,False,True,True,True,True,-32.8613641656775,-60.7062159770827,284.36
SANTA FE,ROSARIO,IBARLUCEA,3698,False,True,False,True,False,True,True,True,True,-32.8512561304404,-60.7884936646076,290.81
SANTA FE,ROSARIO,KILÓMETRO 101,36,True,False,False,False,True,False,False,True,True,-33.060584803082,-60.6856440118334,268.36
SANTA FE,ROSARIO,LOS MUCHACHOS - LA ALBORADA,129,False,False,False,False,False,False,False,False,False,-33.0915734104105,-60.7354254261055,269.81
SANTA FE,ROSARIO,MONTE FLORES,166,True,False,False,False,False,False,False,True,True,-33.0800073993365,-60.6355226681116,263.38
SANTA FE,ROSARIO,PÉREZ,26448,True,False,False,True,True,True,True,True,True,-32.99881116903,-60.7721592101064,278.95
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),1146,False,True,False,True,False,False,False,False,True,-33.1112071010784,-60.7964961630631,272.97
BUENOS AIRES,9 DE JULIO,ALFREDO DEMARCHI (EST. FACUNDO QUIROGA),1853,True,False,False,False,False,False,True,True,True,-35.2929819536873,-61.4072542128,283.57
BUENOS AIRES,9 DE JULIO,CARLOS MARÍA NAÓN,497,False,False,False,False,False,False,True,True,True,-35.239499381663,-60.8251358750153,231.24
BUENOS AIRES,9 DE JULIO,DUDIGNAC,2670,False,False,True,False,False,True,True,True,True,-35.6511928511123,-60.7098962799094,240.06
BUENOS AIRES,9 DE JULIO,LA AURORA (EST. LA NIÑA),531,False,False,False,False,False,False,False,False,False,-35.4079467934432,-61.2105668204871,270.36
BUENOS AIRES,9 DE JULIO,MANUEL B. GONNET (EST. FRENCH),748,True,False,False,True,False,False,True,True,True,-35.5201414507378,-60.9989487976537,257.04
BUENOS AIRES,9 DE JULIO,MARCELINO UGARTE (EST. DENNEHY),76,False,False,False,False,False,False,True,True,True,-35.3462662593318,-60.7453446826815,228.43
BUENOS AIRES,9 DE JULIO,MOREA,347,False,False,False,False,False,True,True,False,False,-35.5563880098445,-60.5605940553161,223.15
BUENOS AIRES,9 DE JULIO,NORUMBEGA,57,False,False,False,False,False,False,True,False,False,-35.5357392707567,-60.7928143632315,240.79
BUENOS AIRES,9 DE JULIO,PATRICIOS,745,True,False,False,False,False,True,True,True,False,-35.4395526972374,-60.7174384712323,230.1
BUENOS AIRES,9 DE JULIO,VILLA GENERAL FOURNIER (EST. 9 DE JULIO SUD),566,False,False,False,True,False,True,True,True,True,-35.4989239490928,-60.8647207106461,244.97
BUENOS AIRES,ADOLFO ALSINA,CARHUÉ,9660,True,False,True,True,False,True,True,True,True,-37.1774801030509,-62.7578962604015,486.09
BUENOS AIRES,ADOLFO ALSINA,COLONIA SAN MIGUEL ARCÁNGEL,563,False,False,False,True,False,False,True,False,False,-37.4486186469627,-63.117609405389,529.5
BUENOS AIRES,ADOLFO ALSINA,DELFÍN HUERGO,14,False,False,False,False,False,False,False,False,False,-37.3173292631958,-63.2331690622102,529.57
BUENOS AIRES,ADOLFO ALSINA,ESPARTILLAR,21,False,False,False,False,False,False,False,False,True,-37.3563345638716,-62.4387637810214,475.68
BUENOS AIRES,BERISSO,VILLA INDEPENDENCIA,0,False,False,False,False,False,False,False,False,False,-34.8829519743895,-57.8614892695719,61.71
BUENOS AIRES,BERISSO,VILLA NUEVA,0,False,False,False,True,False,True,False,True,True,-34.8957079362353,-57.9108816644737,58.87
BUENOS AIRES,BERISSO,VILLA PORTEÑA,0,False,False,False,False,False,False,False,False,False,-34.891043310448,-57.8963773978494,59.62
BUENOS AIRES,BERISSO,VILLA PROGRESO,0,False,False,False,True,False,True,False,False,False,-34.9308766123633,-57.8468799885622,65.88
BUENOS AIRES,BERISSO,VILLA SAN CARLOS,0,False,False,False,False,False,False,False,True,True,-34.8838130805,-57.87701595642,60.59
BUENOS AIRES,BERISSO,VILLA ZULA,0,False,False,False,False,False,False,False,False,False,-34.9221646298322,-57.8009664840662,68.73
BUENOS AIRES,BOLÍVAR,HALE,211,True,False,False,False,False,False,True,False,False,-36.0010429767568,-60.8534495072374,271.76
BUENOS AIRES,BOLÍVAR,JUAN F. IBARRA,33,False,False,False,True,False,False,False,False,False,-36.3498770527922,-61.2552591224518,323.72
BUENOS AIRES,BOLÍVAR,MARIANO UNZUÉ,0,False,False,False,False,False,False,False,False,False,-36.1440485245343,-61.0116010100704,292.56
BUENOS AIRES,BOLÍVAR,PAULA,40,False,False,False,False,False,False,False,False,False,-36.5053183545527,-61.0243287245345,318.62
BUENOS AIRES,BOLÍVAR,PIROVANO,1551,False,False,False,False,False,True,True,True,False,-36.5109170215402,-61.5545516558692,355.89
BUENOS AIRES,BOLÍVAR,SAN CARLOS DE BOLÍVAR (EST. BOLÍVAR),26242,True,True,True,True,True,True,True,True,True,-36.2295602208798,-61.1131898679983,305.53
BUENOS AIRES,BOLÍVAR,URDAMPILLETA,2643,False,False,True,False,False,True,True,True,True,-36.4329292363695,-61.4191160192421,341.0
BUENOS AIRES,BOLÍVAR,VILLA LYNCH PUEYRREDÓN,62,False,False,False,False,False,False,False,False,False,-36.6025793254646,-61.3618625494725,348.57
BUENOS AIRES,BRAGADO,ASAMBLEA,7,False,False,False,False,False,False,False,False,False,-35.2267581272748,-60.4168952837295,195.82
BUENOS AIRES,BRAGADO,BRAGADO,33222,True,True,True,True,False,True,True,True,True,-35.118942299763,-60.4879147568209,197.98
BUENOS AIRES,BRAGADO,COMODORO PY,634,False,False,False,True,False,True,False,True,True,-35.3233100374631,-60.5217314911689,208.68
SALTA,CERRILLOS,BARRIO LAS TUNAS,0,False,False,False,True,False,False,False,False,True,-24.8581686105385,-65.3991341395925,1272.25
SALTA,CERRILLOS,BARRIO LOS OLMOS,0,False,False,False,False,False,False,False,False,False,-24.8784306645047,-65.466289926351,1273.74
BUENOS AIRES,LA PLATA,LA PLATA,207620,True,True,True,True,True,True,True,True,True,-34.920863104693,-57.9540560062469,57.61
BUENOS AIRES,LA PLATA,LA PROVIDENCIA,0,False,False,False,False,False,False,False,False,False,-35.0232476,-58.2307028,52.94
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,0,False,True,False,True,False,True,False,True,True,-34.9976086009747,-58.043377425691,58.46
BUENOS AIRES,LA PLATA,LOMAS DE COPELLO,420,False,False,False,False,False,False,False,False,False,-34.9520385659845,-57.8409385980167,67.74
BUENOS AIRES,LA PLATA,LOS HORNOS,0,False,True,False,True,False,True,False,True,True,-34.973715513981,-57.9850539062724,59.77
BUENOS AIRES,LA PLATA,MANUEL B GONNET,0,False,True,False,True,False,False,True,True,True,-34.8819511933447,-58.0189915342036,50.32
BUENOS AIRES,LA PLATA,POBLET,0,False,False,False,False,False,False,False,False,False,-35.0604581,-57.9547426,68.92
BUENOS AIRES,LA PLATA,RINGUELET,0,False,True,False,True,False,False,True,True,True,-34.8910544941568,-57.9913781921596,52.87
BUENOS AIRES,LA PLATA,RUFINO DE ELIZALDE,0,False,False,False,False,False,False,False,True,True,-34.9710900774179,-57.9524351288235,61.59
BUENOS AIRES,LA PLATA,RUTA DEL SOL,2312,True,False,False,True,False,False,True,True,False,-34.9437333541431,-58.1732652389706,47.0
BUENOS AIRES,LA PLATA,TOLOSA,0,False,True,False,True,False,False,True,True,True,-34.9007699307169,-57.9821293495972,54.22
BUENOS AIRES,LINCOLN,ROBERTS,2982,False,False,True,True,False,False,True,True,True,-35.1440875676884,-61.9707859541264,329.87
BUENOS AIRES,LINCOLN,TRIUNVIRATO,76,False,False,False,False,False,False,False,False,False,-34.6758379792473,-61.4657087059048,278.67
BUENOS AIRES,LOBERÍA,ARENAS VERDES,12,False,False,False,False,False,False,False,True,True,-38.5463782386967,-58.557322112625,441.86
BUENOS AIRES,LOBERÍA,LICENCIADO MATIENZO,76,False,False,False,False,False,True,False,False,False,-37.9097927118145,-58.9120965943062,373.5
BUENOS AIRES,LOBERÍA,LOBERÍA,13005,True,False,True,True,True,True,True,True,True,-38.165273387122,-58.7822303314999,400.62
BUENOS AIRES,LOBERÍA,PIERES,36,False,False,False,False,False,True,True,False,True,-38.3962306181995,-58.670580006548,425.58
BUENOS AIRES,LOBERÍA,SAN MANUEL,1126,False,False,False,True,False,True,True,True,True,-37.7892829007834,-58.8486476710495,359.56
BUENOS AIRES,LOBERÍA,TAMANGUEYÚ,438,False,False,False,False,False,False,False,False,False,-38.2010112434137,-58.7373143964601,404.28
BUENOS AIRES,LOBOS,ANTONIO CARBONI,295,True,False,True,True,False,True,True,False,False,-35.2033088915799,-59.3449562581802,109.44
BUENOS AIRES,LOBOS,ELVIRA,133,False,False,False,True,False,True,True,False,False,-35.243272141682,-59.4860397931491,122.25
BUENOS AIRES,LOBOS,LAGUNA DE LOBOS,509,False,False,False,False,False,False,False,True,True,-35.2747624905943,-59.1339060011927,101.39
BUENOS AIRES,LOBOS,LOBOS,29868,True,True,True,True,False,True,True,True,True,-35.1858677983922,-59.0957115706922,91.66
BUENOS AIRES,LOBOS,SALVADOR MARÍA,830,True,False,False,True,False,True,True,False,False,-35.3028071422894,-59.1696841440203,105.87
CABA,COMUNA 01,MONSERRAT,39914,True,True,True,True,True,True,True,True,True,-34.6126880821742,-58.379652044818,5.83
CHACO,12 DE OCTUBRE,GENERAL PINEDO,13042,True,False,False,True,True,True,True,True,True,-27.3252979421708,-61.282210419911,850.73
CHACO,12 DE OCTUBRE,MESÓN DE FIERRO,423,False,False,False,False,False,True,False,False,False,-27.4312285767758,-61.0177584158265,831.72
CHACO,12 DE OCTUBRE,PAMPA LANDRIEL,333,False,False,False,False,False,False,False,False,False,-27.3957449255406,-61.1029787390413,837.93
CHACO,1º DE MAYO,BARRIO DE LOS PESCADORES,795,False,False,False,False,False,False,False,False,False,-27.4480426212168,-58.8551013275047,793.39
CHACO,1º DE MAYO,COLONIA BENÍTEZ,2212,True,False,False,True,True,True,True,True,True,-27.3305884379906,-58.9450102746869,806.92
CHACO,1º DE MAYO,MARGARITA BELÉN,5701,True,False,False,True,False,True,True,True,True,-27.2616473234151,-58.9741473116095,814.74
CABA,COMUNA 13,BELGRANO,126831,True,True,True,True,True,True,True,True,True,-34.5548815240237,-58.4502890947349,3.31
ENTRE RIOS,DIAMANTE,ALDEA BRASILERA,895,False,False,False,False,False,True,True,True,True,-31.8922864518526,-60.591797746941,359.99
ENTRE RIOS,DIAMANTE,ALDEA GRAPSCHENTAL,25,False,False,False,False,False,False,False,False,False,-31.9563723140333,-60.4961051979678,349.08
ENTRE RIOS,DIAMANTE,ALDEA PROTESTANTE,519,True,False,False,True,False,True,True,False,False,-32.0308328904873,-60.5643359117847,345.77
ENTRE RIOS,DIAMANTE,ALDEA SALTO,102,False,False,False,False,False,False,True,False,False,-31.9260358583332,-60.5483852721123,354.6
ENTRE RIOS,DIAMANTE,ALDEA SAN FRANCISCO,42,False,False,False,False,False,False,False,False,False,-31.9625681226479,-60.635713481626,355.84
ENTRE RIOS,DIAMANTE,ALDEA SPATZENKUTTER,355,False,False,False,False,False,True,False,False,False,-31.9485292712546,-60.5803966416062,354.19
ENTRE RIOS,DIAMANTE,ALDEA VALLE MARÍA,2149,False,False,False,True,False,True,True,False,True,-31.9922440087904,-60.5878502274446,350.56
ENTRE RIOS,DIAMANTE,COLONIA ENSAYO,255,False,False,False,False,False,True,True,False,False,-31.8672572611199,-60.5752901869571,361.46
ENTRE RIOS,DIAMANTE,COSTA GRANDE,0,False,False,False,False,False,False,False,False,False,-32.1382752741,-60.4330334152,328.93
CHACO,2 DE ABRIL,HERMOSO CAMPO,5011,False,True,False,True,True,False,True,True,True,-27.610539212014,-61.344844244037,822.61
CHACO,2 DE ABRIL,ITÍN,441,False,False,False,True,False,False,False,False,False,-27.4876216159572,-61.3238818419592,834.88
CHACO,25 DE MAYO,COLONIA ABORIGEN,1272,False,False,False,False,False,True,False,False,False,-26.9583436350996,-60.1902370459592,863.4
CHACO,25 DE MAYO,MACHAGAI,21997,True,True,False,True,False,True,True,True,True,-26.9287335504143,-60.0477196130638,864.09
CHACO,25 DE MAYO,NAPALPÍ,39,False,False,False,False,False,False,False,False,False,-26.9032617040064,-60.1173839257014,868.09
CHACO,9 DE JULIO,LAS BREÑAS,22953,True,False,False,True,True,False,True,True,True,-27.0885167236059,-61.0836993088858,870.11
CHACO,ALMIRANTE BROWN,CONCEPCIÓN DEL BERMEJO,5309,False,False,False,True,True,True,True,True,True,-26.602273964006,-60.9492636999567,918.66
CHACO,ALMIRANTE BROWN,LOS FRENTONES,5520,False,False,False,True,True,False,True,False,True,-26.4082976307567,-61.4134271371597,951.93
CHACO,ALMIRANTE BROWN,PAMPA DEL INFIERNO,9063,False,False,False,True,True,True,True,True,True,-26.5063974406178,-61.1764901971888,934.86
CHACO,ALMIRANTE BROWN,RÍO MUERTO,1052,False,False,False,False,False,False,False,False,False,-26.3078818113872,-61.6540440649869,969.72
CHACO,ALMIRANTE BROWN,TACO POZO,7813,False,False,False,True,True,False,True,False,True,-25.6156598937138,-63.2692964997065,1099.38
CHACO,BERMEJO,GENERAL VEDIA,1751,True,False,False,True,True,True,True,False,True,-26.9349378591637,-58.6612848328678,849.68
CHACO,BERMEJO,ISLA DEL CERRITO,1758,False,False,False,False,True,False,True,False,False,-27.2927852739485,-58.6178377359072,809.8
ENTRE RIOS,DIAMANTE,DIAMANTE,19142,True,True,False,False,False,True,True,True,True,-32.0671549441222,-60.6377365188118,346.46
ENTRE RIOS,DIAMANTE,ESTACIÓN CAMPS,171,False,False,False,False,False,True,True,False,False,-32.1133207438253,-60.2299017967384,320.98
ENTRE RIOS,DIAMANTE,ESTACION PUIGGARI,0,False,False,False,False,False,False,False,False,False,-32.0602299925107,-60.4435729044204,336.7
ENTRE RIOS,DIAMANTE,GENERAL ALVEAR,438,False,False,False,False,False,True,True,False,False,-31.9494541080354,-60.6779497259324,359.32
ENTRE RIOS,DIAMANTE,GENERAL RACEDO,514,False,False,False,False,False,True,True,False,False,-31.9840164487261,-60.4083912285494,342.04
ENTRE RIOS,DIAMANTE,GENERAL RAMÍREZ,8868,True,True,False,False,False,True,True,True,True,-32.1772714430842,-60.1985605811767,313.37
ENTRE RIOS,DIAMANTE,LA JUANITA,22,False,False,False,False,False,False,False,False,False,-31.8753768018271,-60.649121973368,364.56
ENTRE RIOS,DIAMANTE,LAS JAULAS,44,False,False,False,False,False,False,False,False,False,-31.8327184836082,-60.6048471558247,366.2
ENTRE RIOS,DIAMANTE,PARAJE LA VIRGEN,59,False,False,False,False,False,False,False,False,False,-31.917362571918,-60.6531968809921,360.92
ENTRE RIOS,DIAMANTE,PUERTO LAS CUEVAS,585,False,False,False,False,False,False,False,False,False,-32.3342284848162,-60.4872902471305,314.16
ENTRE RIOS,DIAMANTE,STROBEL,0,False,True,False,False,False,False,False,True,True,-32.0585362988015,-60.6108078415946,345.76
ENTRE RIOS,DIAMANTE,VILLA LIBERTADOR SAN MARTÍN,6312,True,False,False,False,False,True,True,True,True,-32.0697561751369,-60.4624463940416,336.8
ENTRE RIOS,FEDERACIÓN,CHAJARÍ,32734,True,True,False,True,False,True,True,True,True,-30.7540759107669,-57.9841625878637,426.7
ENTRE RIOS,FEDERACIÓN,COLONIA ALEMANA,137,False,False,False,False,False,True,False,False,False,-30.896158506292,-58.0221576342783,410.64
ENTRE RIOS,FEDERACIÓN,COLONIA ENSANCHE SAUCE,0,False,False,False,False,False,True,False,False,False,-30.8567132993029,-57.8648918069168,416.59
ENTRE RIOS,FEDERACIÓN,COLONIA LA ARGENTINA,207,False,False,False,False,False,True,False,True,True,-31.0739,-58.0258,390.92
ENTRE RIOS,FEDERACIÓN,COLONIA PEÑA,58,False,False,False,False,False,True,False,False,False,-30.7974915997552,-58.1756384659062,420.53
ENTRE RIOS,FEDERACIÓN,COLONIA SANTA MARÍA,0,False,False,False,False,False,True,False,False,False,-30.5993375212861,-58.1858011706289,442.49
MENDOZA,RIVADAVIA,RIVADAVIA,31038,True,False,True,True,True,True,True,True,True,-33.19403215031,-68.4736188877526,939.97
MENDOZA,RIVADAVIA,SANTA MARÍA DE ORO,609,False,False,False,False,False,True,False,False,False,-33.2059806305116,-68.4335589109359,936.04
MENDOZA,SAN CARLOS,BARRIO CARRASCO,135,False,False,False,False,False,False,False,False,False,-33.8321066130502,-69.0490032074462,980.23
MENDOZA,SAN CARLOS,BARRIO EL CEPILLO,109,False,False,False,False,False,True,False,False,False,-33.8386533809471,-69.1303497215532,987.58
MENDOZA,SAN CARLOS,CHILECITO,1033,False,False,False,False,False,True,False,True,True,-33.8934020968296,-69.0804633582269,982.21
MENDOZA,SAN CARLOS,EUGENIO BUSTOS,5591,True,False,False,False,False,True,True,True,True,-33.7850224488548,-69.0729045258216,983.14
MENDOZA,SAN CARLOS,LA CONSULTA,8241,True,False,False,False,True,True,True,True,True,-33.7386757381913,-69.1281255649691,988.93
MENDOZA,SAN CARLOS,PAREDITAS,1021,False,False,False,True,False,True,True,True,True,-33.9452563037172,-69.0824859034273,981.67
MENDOZA,SAN CARLOS,SAN CARLOS,3886,False,True,False,False,False,True,False,True,True,-33.7744494556708,-69.0490909178745,981.13
MENDOZA,SAN MARTÍN,ALTO SALVADOR,0,False,False,False,True,False,True,False,False,False,-33.0359716817131,-68.4708407197208,943.58
MENDOZA,SAN MARTÍN,ALTO VERDE,1627,False,False,False,True,False,True,False,False,False,-33.1195037386563,-68.4180218961221,936.7
MENDOZA,SAN MARTÍN,BARRIO CHIVILCOY,403,False,False,False,False,False,False,False,False,False,-33.0411467362082,-68.3541527366296,932.86
MENDOZA,SAN MARTÍN,BARRIO EMANUEL,75,False,False,False,False,False,False,False,False,False,-32.8468555962866,-68.4100199226668,943.1
MENDOZA,SAN MARTÍN,BARRIO LA ESTACIÓN,111,False,False,False,False,False,False,False,False,False,-33.155290161095,-68.3543621643557,930.05
MENDOZA,SAN MARTÍN,BARRIO LOS CHARABONES,227,False,False,False,False,False,False,False,False,False,-32.9785115683367,-68.3051018239824,930.03
MENDOZA,SAN MARTÍN,BARRIO NTRA. SRA. DE FÁTIMA,203,False,False,False,False,False,False,False,True,True,-33.1309714824444,-68.351277983232,930.36
MENDOZA,SAN MARTÍN,CHAPANAY,1486,False,False,True,True,False,True,True,True,True,-32.9801177295667,-68.4765253845307,945.53
MENDOZA,SAN MARTÍN,CHIVILCOY,550,False,False,False,False,False,False,False,False,False,-33.038335582925,-68.4594029398778,942.48
MENDOZA,SAN MARTÍN,EL ESPINO,376,False,False,False,False,False,True,False,False,False,-33.077333062302,-68.3982838200909,935.95
SALTA,CERRILLOS,BARRIO LOS PINARES,0,True,False,False,True,False,True,False,False,False,-24.8581686105385,-65.3991341395925,1272.25
SALTA,CERRILLOS,CERRILLOS,11869,True,True,False,True,True,True,True,True,True,-24.899748268594,-65.4884058419647,1272.84
